#{"t_start": 1748433463.6199374, "env_id": "None"}
r,l,t
-1193.61103,24,23951.595847
-1193.532387,24,23952.87415
-1190.96837,24,23954.120653
-1191.871693,24,23955.401881
-1190.078827,24,23958.091821
-1192.357244,24,23959.416156
-1192.872437,24,23960.664769
-1191.553352,24,24009.9977
-1191.553352,24,24011.283156
-1191.553352,24,24012.536401
-1191.553352,24,24013.800312
-1191.553352,24,24015.070538
-1190.51381,24,24016.327837
-1191.193573,24,24017.623822
-1191.639591,24,24018.871318
-1194.268187,24,24020.119785
-1192.958284,24,24070.159727
-1191.807562,24,24071.447757
-1192.072941,24,24072.704176
-1192.088631,24,24074.054567
-1192.108026,24,24075.349863
-1192.807872,24,24076.612261
-1191.546219,24,24077.938823
-1191.791914,24,24079.33899
-1192.883631,24,24080.586357
-1190.87488,24,24130.153147
-1192.098894,24,24131.456018
-1191.290719,24,24132.717304
-1191.656567,24,24133.969321
-1191.834258,24,24135.264448
-1189.711589,24,24136.555311
-1191.154885,24,24137.834128
-1192.690605,24,24139.159605
-1192.299224,24,24140.432038
-1193.510302,24,24190.385049
-1191.664995,24,24191.873642
-1193.025862,24,24193.321418
-1191.429728,24,24194.776113
-1190.787497,24,24196.185952
-1193.677823,24,24197.639226
-1191.411346,24,24199.107462
-1190.971903,24,24200.561018
-1192.737002,24,24249.072255
-1190.755747,24,24250.397899
-1191.964539,24,24251.880282
-1193.347569,24,24253.235425
-1192.903896,24,24254.6126
-1192.881845,24,24255.96489
-1190.741824,24,24257.248628
-1190.329145,24,24258.534265
-1190.995567,24,24259.807667
-1193.014093,24,24309.174698
-1192.893429,24,24310.450505
-1191.553352,24,24312.558294
-1191.553352,24,24313.829417
-1191.553352,24,24315.087797
-1191.553352,24,24316.360355
-1191.553352,24,24317.637763
-1189.288236,24,24318.906278
-1191.214905,24,24320.195635
-1190.899511,24,24370.082999
-1191.877437,24,24371.377578
-1193.86057,24,24372.626925
-1191.279004,24,24374.020355
-1191.61319,24,24375.369307
-1191.635533,24,24376.681109
-1192.166126,24,24377.952027
-1191.101566,24,24379.19579
-1191.88267,24,24380.489618
-1191.536131,24,24430.178922
-1190.798085,24,24431.482736
-1190.390263,24,24432.723644
-1190.424109,24,24433.989789
-1190.752253,24,24435.229486
-1193.017883,24,24436.529456
-1192.164439,24,24437.804712
-1192.181446,24,24439.053082
-1192.436511,24,24440.351572
-1192.175853,24,24490.382302
-1192.484106,24,24491.711167
-1190.943982,24,24492.966671
-1192.443814,24,24494.277613
-1191.379568,24,24495.556705
-1193.814329,24,24496.917309
-1192.59879,24,24498.404003
-1190.728577,24,24499.705261
-1190.804416,24,24501.15649
-1189.54782,24,24550.285866
-1192.948546,24,24551.581885
-1191.99007,24,24552.833595
-1189.739381,24,24554.101685
-1191.697023,24,24555.364412
-1193.46238,24,24556.647247
-1191.078457,24,24557.902473
-1192.410734,24,24559.148175
-1191.541321,24,24609.093258
-1191.373227,24,24610.430453
-1192.182477,24,24611.737868
-1192.642629,24,24614.337417
-1191.582006,24,24616.461036
-1191.582006,24,24617.713
-1191.582006,24,24618.989754
-1191.582006,24,24620.251462
-1191.582006,24,24621.526043
-1191.110084,24,24670.137545
-1192.119973,24,24671.407937
-1191.319786,24,24672.669029
-1193.625329,24,24673.930266
-1189.583075,24,24675.181381
-1191.306501,24,24676.477495
-1191.297233,24,24677.728261
-1191.400532,24,24678.996773
-1191.008779,24,24680.238948
-1190.596696,24,24730.214826
-1193.676029,24,24731.476405
-1191.851285,24,24732.742131
-1190.997777,24,24734.023691
-1191.379548,24,24735.319158
-1192.657412,24,24736.598494
-1191.472311,24,24737.846269
-1190.584631,24,24739.179861
-1190.97198,24,24740.442968
-1189.499192,24,24790.417756
-1191.434762,24,24791.715589
-1192.619394,24,24793.090655
-1191.889194,24,24794.37138
-1191.67282,24,24795.608884
-1192.016344,24,24796.901112
-1193.625031,24,24798.151804
-1190.674067,24,24799.4452
-1191.613225,24,24849.029811
-1194.391005,24,24850.305154
-1195.252661,24,24851.559648
-1192.318313,24,24852.829188
-1191.244717,24,24854.082111
-1191.052125,24,24855.325778
-1190.982407,24,24856.665186
-1193.617599,24,24857.990981
-1189.929547,24,24859.494726
-1192.149865,24,24909.101713
-1191.468156,24,24910.371572
-1191.062982,24,24911.622062
-1193.190082,24,24912.896144
-1192.865859,24,24914.17459
-1191.240727,24,24915.544495
-1191.582006,24,24917.701443
-1191.582006,24,24918.966992
-1191.582006,24,24920.19732
-1191.582006,24,24970.037653
-1191.582006,24,24971.271938
-1191.163004,24,24972.556632
-1192.373257,24,24973.80895
-1193.068258,24,24975.077623
-1190.197052,24,24976.340334
-1190.697142,24,24977.656588
-1190.84383,24,24978.910924
-1191.587735,24,24980.135716
-1190.150845,24,25030.116988
-1190.827912,24,25031.362589
-1191.759305,24,25032.626369
-1190.663287,24,25033.868776
-1190.258134,24,25035.164321
-1191.583759,24,25036.432155
-1193.012437,24,25037.691639
-1190.332332,24,25039.0769
-1190.566139,24,25040.291849
-1191.035148,24,25090.210099
-1192.243113,24,25091.463245
-1191.421326,24,25092.728854
-1191.087891,24,25093.979654
-1192.814098,24,25095.271173
-1192.007262,24,25096.535295
-1191.81448,24,25097.801855
-1190.206503,24,25099.097682
-1190.315389,24,25100.350272
-1191.032341,24,25150.591267
-1191.89743,24,25152.19072
-1192.430151,24,25153.636893
-1192.297488,24,25155.044773
-1190.81566,24,25156.342227
-1191.938431,24,25157.651513
-1192.77717,24,25158.923175
-1192.198693,24,25160.193046
-1192.101714,24,25209.027601
-1190.622983,24,25210.459081
-1192.144838,24,25211.707667
-1189.611792,24,25212.997489
-1190.235374,24,25214.256548
-1191.757816,24,25215.524393
-1191.453875,24,25216.803895
-1192.377888,24,25218.069334
-1191.582006,24,25220.193375
-1191.582006,24,25269.939355
-1191.582006,24,25271.201166
-1191.582006,24,25272.488076
-1191.582006,24,25273.784208
-1192.79965,24,25276.355001
-1192.571541,24,25277.659669
-1191.601825,24,25278.938671
-1192.897404,24,25280.22181
-1193.252025,24,25281.478468
-1193.665302,24,25330.182871
-1190.644217,24,25331.435006
-1195.143893,24,25332.768647
-1192.088667,24,25334.145483
-1192.814715,24,25335.427427
-1191.573393,24,25336.697915
-1191.991334,24,25337.973503
-1194.385585,24,25339.312803
-1190.614955,24,25340.554572
-1191.887888,24,25390.17942
-1192.506547,24,25391.45281
-1190.67611,24,25392.721469
-1194.199213,24,25393.981708
-1191.60487,24,25395.261912
-1192.365449,24,25396.511058
-1190.611076,24,25397.970112
-1191.37534,24,25399.322864
-1191.829198,24,25400.596458
-1190.040677,24,25450.20894
-1192.978922,24,25451.523458
-1191.123119,24,25452.801361
-1191.634654,24,25454.044364
-1190.699655,24,25455.322417
-1193.270483,24,25456.721757
-1191.562811,24,25458.015392
-1193.164421,24,25459.26733
-1192.294206,24,25509.058769
-1192.481566,24,25510.351278
-1193.553355,24,25511.66203
-1193.179625,24,25512.951842
-1191.288902,24,25514.21395
-1192.450611,24,25515.503057
-1193.270177,24,25516.76501
-1191.417266,24,25518.056373
-1190.236738,24,25519.304535
-1193.540573,24,25569.070638
-1192.085782,24,25571.192832
-1192.085782,24,25572.43144
-1192.085782,24,25573.680249
-1192.085782,24,25574.941734
-1192.085782,24,25576.201556
-1192.843581,24,25577.506639
-1191.109598,24,25578.758144
-1192.169864,24,25580.132265
-1192.341773,24,25630.083484
-1191.535467,24,25631.355119
-1192.130407,24,25632.615916
-1195.027302,24,25633.893417
-1192.636605,24,25635.166677
-1192.717204,24,25636.420319
-1191.748987,24,25637.704956
-1194.465789,24,25638.946618
-1193.560674,24,25640.208907
-1191.581557,24,25690.23435
-1192.322136,24,25691.502603
-1192.704871,24,25692.74728
-1191.02105,24,25694.020964
-1192.965669,24,25695.294315
-1191.721747,24,25696.549023
-1191.757642,24,25697.817665
-1191.827674,24,25699.072081
-1193.086499,24,25700.424836
-1191.296222,24,25750.218247
-1193.480876,24,25751.508199
-1192.229474,24,25752.874079
-1191.541282,24,25754.151391
-1191.186959,24,25755.433644
-1191.894275,24,25756.703294
-1192.162435,24,25757.986188
-1191.249331,24,25759.216393
-1191.57214,24,25809.042838
-1192.174766,24,25810.291563
-1194.319585,24,25811.592945
-1190.369881,24,25812.863604
-1191.676193,24,25814.155165
-1191.513304,24,25815.453109
-1192.340677,24,25816.728528
-1193.230991,24,25818.021301
-1191.514307,24,25819.270674
-1192.645972,24,25869.11119
-1191.08845,24,25870.397062
-1193.694318,24,25871.680187
-1192.085782,24,25873.807929
-1192.085782,24,25875.192419
-1192.085782,24,25876.515163
-1192.085782,24,25877.798538
-1192.085782,24,25879.044402
-1190.465746,24,25880.337934
-1193.027641,24,25930.041459
-1192.875329,24,25932.55534
-1192.290413,24,25933.818252
-1191.015895,24,25935.093398
-1193.933818,24,25936.371127
-1192.86035,24,25937.640616
-1190.718581,24,25938.964909
-1193.051557,24,25940.241506
-1192.295988,24,25941.508115
-1191.082124,24,25990.182071
-1190.902335,24,25991.448184
-1192.301479,24,25992.694665
-1194.191631,24,25994.002012
-1190.767019,24,25995.250989
-1192.99306,24,25996.548227
-1191.810814,24,25997.931597
-1191.809667,24,25999.163915
-1193.447475,24,26000.469812
-1190.399705,24,26050.195481
-1194.70229,24,26051.52913
-1193.308324,24,26052.788169
-1192.208353,24,26054.064011
-1190.697529,24,26055.316544
-1192.454338,24,26056.590765
-1190.406886,24,26057.860093
-1192.510779,24,26059.107733
-1189.955133,24,26060.383742
-1190.251438,24,26110.246354
-1192.667905,24,26111.525054
-1192.716748,24,26112.771584
-1192.699915,24,26114.040461
-1192.93993,24,26115.308944
-1191.960243,24,26116.593254
-1193.684759,24,26117.872311
-1189.493847,24,26119.118664
-1193.977004,24,26169.078089
-1194.191054,24,26170.33622
-1190.315277,24,26171.603936
-1191.927133,24,26172.839933
-1193.451643,24,26174.1297
-1192.042232,24,26176.254298
-1192.042232,24,26177.507392
-1192.042232,24,26178.761669
-1192.042232,24,26179.990313
-1192.042232,24,26230.040851
-1190.939417,24,26231.361512
-1192.340725,24,26232.880102
-1192.063123,24,26234.192375
-1191.792028,24,26235.58454
-1193.74915,24,26236.959775
-1192.319978,24,26238.222453
-1193.457598,24,26239.50619
-1193.667338,24,26240.769882
-1192.67197,24,26290.473567
-1192.095872,24,26291.883547
-1192.177567,24,26294.978056
-1192.262822,24,26296.63606
-1194.002822,24,26298.379364
-1194.465932,24,26299.773432
-1189.823198,24,26301.28349
-1192.159225,24,26302.659399
-1193.800572,24,26304.062577
-1190.006735,24,26350.629219
-1192.38634,24,26352.000321
-1193.166351,24,26353.397697
-1191.902901,24,26354.716624
-1191.13789,24,26356.009918
-1193.394011,24,26357.323274
-1191.874624,24,26358.580018
-1193.16553,24,26359.917117
-1192.753897,24,26361.260121
-1191.629746,24,26410.366264
-1191.549214,24,26412.054875
-1192.160311,24,26413.747604
-1191.752084,24,26415.17977
-1193.269175,24,26418.506331
-1193.358727,24,26420.017271
-1193.419698,24,26421.431484
-1190.667207,24,26423.304228
-1193.891392,24,26469.078788
-1193.642952,24,26470.369319
-1190.670685,24,26471.764046
-1191.163417,24,26473.108456
-1189.874492,24,26474.582053
-1193.478655,24,26475.904726
-1191.761739,24,26477.328694
-1192.042232,24,26479.807374
-1192.042232,24,26481.200172
-1192.042232,24,26530.099974
-1192.042232,24,26531.426916
-1192.042232,24,26532.685241
-1192.98245,24,26534.039419
-1191.37827,24,26535.329888
-1191.086213,24,26536.695973
-1192.385937,24,26538.008194
-1192.314739,24,26542.09131
-1191.29699,24,26543.517152
-1195.468628,24,26590.308766
-1190.93817,24,26591.727999
-1191.752367,24,26593.091923
-1191.480177,24,26594.458563
-1192.660838,24,26595.885173
-1192.835931,24,26597.309886
-1193.699577,24,26598.681023
-1192.974256,24,26600.039748
-1192.613339,24,26601.519067
-1192.17487,24,26650.554034
-1192.104017,24,26652.262949
-1191.867471,24,26653.709805
-1192.41202,24,26655.462582
-1190.924769,24,26657.185042
-1191.586998,24,26659.006165
-1191.828193,24,26660.350328
-1194.165172,24,26661.697215
-1191.153404,24,26663.139666
-1190.317261,24,26710.301286
-1190.304488,24,26712.525502
-1191.75989,24,26713.805261
-1192.460912,24,26715.108399
-1193.096486,24,26716.436967
-1193.154975,24,26718.089699
-1190.983824,24,26719.42827
-1193.650787,24,26720.703916
-1192.403818,24,26769.024646
-1191.294635,24,26770.360156
-1191.807762,24,26771.959661
-1190.998253,24,26773.62248
-1190.835382,24,26775.045372
-1190.375653,24,26776.392698
-1191.642255,24,26777.843777
-1193.079083,24,26779.374334
-1193.590761,24,26780.719394
-1191.777614,24,26829.998011
-1191.777614,24,26831.317882
-1191.777614,24,26832.597148
-1191.777614,24,26833.88061
-1191.777614,24,26835.375993
-1192.732964,24,26836.662657
-1192.278789,24,26838.108437
-1191.834154,24,26839.444635
-1192.868689,24,26840.70336
-1191.900334,24,26890.150708
-1193.866382,24,26891.447999
-1191.42148,24,26892.709665
-1191.369578,24,26894.030344
-1191.776754,24,26895.468108
-1189.283824,24,26896.805058
-1192.988583,24,26898.116724
-1191.475742,24,26899.365492
-1193.164011,24,26900.678341
-1191.174151,24,26950.5604
-1191.185042,24,26951.982659
-1189.363116,24,26953.366085
-1192.114601,24,26954.685683
-1191.039167,24,26956.109243
-1190.178685,24,26957.415682
-1191.459089,24,26960.496547
-1193.555176,24,26962.28223
-1190.389916,24,26963.823668
-1191.902204,24,27010.297686
-1191.594201,24,27011.647269
-1192.454963,24,27012.949508
-1192.693254,24,27014.253069
-1191.436702,24,27015.524611
-1191.861325,24,27016.844697
-1190.907252,24,27018.15386
-1191.814733,24,27019.423656
-1193.86379,24,27069.034967
-1192.610328,24,27070.400772
-1192.24024,24,27071.854713
-1189.524057,24,27073.223855
-1193.170747,24,27074.823142
-1191.184322,24,27076.336069
-1193.615347,24,27077.66703
-1193.615564,24,27078.96294
-1192.689399,24,27080.255744
-1191.011754,24,27129.17846
-1192.813309,24,27132.818113
-1191.777614,24,27135.358844
-1191.777614,24,27137.220889
-1191.777614,24,27139.311194
-1191.777614,24,27141.639445
-1191.777614,24,27143.066986
-1191.710627,24,27144.403125
-1190.486582,24,27145.84095
-1190.76576,24,27190.401961
-1191.319259,24,27191.824261
-1194.471658,24,27193.261046
-1192.392902,24,27194.829288
-1192.507785,24,27199.063016
-1189.819201,24,27200.610075
-1191.507415,24,27203.833583
-1190.977952,24,27207.138621
-1191.309424,24,27220.372515
-1191.090814,24,46609.501686
-1194.215386,24,46613.934274
-1192.728693,24,52878.341209
-1193.003497,24,52880.459001
-1191.786015,24,52882.102404
-1191.319503,24,52883.684353
-1189.890084,24,52885.197345
-1191.014535,24,52886.86493
-1190.817118,24,52889.046033
-1191.749545,24,52890.731182
-1192.970931,24,52970.729955
-1191.74678,24,52972.796211
-1190.530216,24,52974.410518
-1192.474031,24,52976.22772
-1190.751243,24,52978.627405
-1192.43451,24,52981.074131
-1192.368031,24,52982.834466
-1189.543527,24,52984.393799
-1192.031249,24,52986.067107
-1191.409271,24,52987.799004
-1191.701512,24,52989.238672
-1192.223729,24,52990.653846
-1191.271134,24,52994.584007
-1191.613415,24,52996.020365
-1190.616081,24,52997.47858
-1193.995551,24,52998.938029
-1190.75537,24,53000.332262
-1191.86064,24,53001.739143
-1192.346492,24,53003.170886
-1191.941655,24,53004.592765
-1191.560039,24,53006.890424
-1191.560039,24,53008.413483
-1191.560039,24,53009.844142
-1191.560039,24,53011.24076
-1191.560039,24,53012.632022
-1191.068476,24,53014.0722
-1191.100366,24,53015.610058
-1193.638014,24,53017.159923
-1192.800531,24,53018.722632
-1191.376226,24,53020.070375
-1190.465602,24,53021.458884
-1191.900653,24,53022.821353
-1190.585334,24,53024.487435
-1191.748556,24,53025.903802
-1192.715735,24,53027.364377
-1189.671149,24,53029.297854
-1192.707086,24,53031.293082
-1189.872892,24,53032.850369
-1192.821786,24,53034.311758
-1191.988932,24,53035.662329
-1192.299642,24,53036.992414
-1189.91614,24,53038.346054
-1191.947678,24,53039.671994
-1192.167812,24,53040.999879
-1189.975265,24,53042.299141
-1191.760386,24,53043.814487
-1190.23688,24,53045.332666
-1190.906972,24,53046.791762
-1193.372884,24,53048.34721
-1192.357222,24,53049.848151
-1190.710231,24,53051.228467
-1192.634079,24,53052.874348
-1189.528988,24,53054.631706
-1191.172406,24,53056.120568
-1192.6902,24,53057.495301
-1192.55482,24,53058.917514
-1190.961481,24,53060.343659
-1192.867212,24,53061.747201
-1191.640482,24,53063.231832
-1191.122433,24,53064.645934
-1191.335575,24,53066.151032
-1192.159681,24,53068.006816
-1189.413404,24,53069.365562
-1192.994877,24,53070.840591
-1193.135711,24,53072.410741
-1193.134242,24,53073.723563
-1191.560039,24,53076.064022
-1191.560039,24,53077.617112
-1191.560039,24,53079.100178
-1191.560039,24,53080.542865
-1191.560039,24,53082.003286
-1191.928857,24,53083.40737
-1191.353129,24,53084.852222
-1194.467084,24,53086.300945
-1192.486012,24,53087.6241
-1192.904132,24,53089.042384
-1191.462761,24,53090.382596
-1191.335262,24,53091.752073
-1189.55029,24,53093.138982
-1191.651668,24,53095.847943
-1193.662089,24,53097.169283
-1192.736286,24,53098.489983
-1191.987861,24,53099.824228
-1190.181314,24,53101.236569
-1190.405348,24,53102.654114
-1192.238384,24,53104.167839
-1192.049356,24,53105.635326
-1191.562746,24,53106.95772
-1192.946539,24,53108.38659
-1193.628513,24,53109.920462
-1191.298282,24,53111.349081
-1192.730462,24,53112.956163
-1194.624661,24,53114.606936
-1191.978093,24,53116.258779
-1190.768335,24,53117.920615
-1192.919173,24,53119.601861
-1193.440854,24,53121.16203
-1191.904539,24,53122.707558
-1190.744113,24,53124.482737
-1191.172163,24,53126.370677
-1191.266368,24,53128.111502
-1192.582938,24,53129.536835
-1193.574387,24,53131.057057
-1191.979529,24,53132.988358
-1191.892993,24,53134.319356
-1191.194084,24,53135.855983
-1193.109711,24,53137.286554
-1189.781214,24,53138.656818
-1189.961351,24,53140.185462
-1189.648284,24,53141.588583
-1192.350439,24,53144.089078
-1190.289291,24,53145.601385
-1191.838423,24,53148.090479
-1191.838423,24,53149.573752
-1191.838423,24,53151.018848
-1191.838423,24,53152.440599
-1191.838423,24,53153.860477
-1192.981093,24,53155.290961
-1193.482881,24,53156.67761
-1191.026492,24,53158.075055
-1192.544487,24,53159.474908
-1192.495537,24,53160.874339
-1190.277522,24,53162.295072
-1191.659688,24,53163.659026
-1190.517921,24,53166.005824
-1190.714435,24,53167.958818
-1192.749497,24,53169.874651
-1191.097278,24,53171.881935
-1191.704219,24,53173.339172
-1192.300073,24,53174.706632
-1189.516313,24,53176.060205
-1192.682856,24,53177.556443
-1191.096863,24,53179.181024
-1191.579005,24,53180.726206
-1192.176303,24,53182.173316
-1192.350024,24,53183.554722
-1190.240653,24,53184.919417
-1191.834844,24,53186.52903
-1190.329419,24,53187.917128
-1191.791101,24,53189.312479
-1192.697301,24,53190.664078
-1191.35782,24,53192.043515
-1192.559566,24,53193.510008
-1191.757001,24,53194.957379
-1192.035951,24,53196.366255
-1193.262797,24,53197.737204
-1192.208962,24,53199.077315
-1192.483454,24,53200.511695
-1192.694563,24,53201.982599
-1190.797658,24,53203.457068
-1189.508159,24,53204.990197
-1194.215891,24,53206.352999
-1192.421793,24,53207.71861
-1191.463464,24,53209.19917
-1192.622302,24,53210.522179
-1193.259503,24,53211.917665
-1192.383524,24,53213.306426
-1192.230524,24,53214.689868
-1191.838423,24,53216.944593
-1191.838423,24,53218.308373
-1191.838423,24,53219.631258
-1191.838423,24,53220.98733
-1191.838423,24,53222.339668
-1194.17164,24,53223.684768
-1192.914883,24,53225.129463
-1193.778469,24,53226.593776
-1190.031091,24,53227.974956
-1194.573947,24,53229.360248
-1193.517076,24,53230.721454
-1192.315587,24,53232.13873
-1191.681279,24,53233.511637
-1192.62595,24,53234.876184
-1190.333774,24,53236.26948
-1190.102922,24,53239.11622
-1190.610056,24,53240.516483
-1191.842178,24,53241.847726
-1194.49773,24,53243.225778
-1191.988457,24,53244.625742
-1190.796285,24,53245.959337
-1190.513907,24,53247.314454
-1191.411315,24,53248.785484
-1194.356149,24,53250.155154
-1190.119632,24,53251.540917
-1191.653353,24,53252.943488
-1193.372359,24,53254.297997
-1194.442051,24,53255.725953
-1194.880789,24,53257.054718
-1193.39853,24,53258.600654
-1192.745362,24,53259.981879
-1192.952289,24,53261.396558
-1190.8018,24,53263.253087
-1191.578711,24,53264.909173
-1189.681188,24,53266.323137
-1192.62371,24,53267.82864
-1192.809512,24,53269.256805
-1191.757495,24,53270.691211
-1191.93403,24,53272.124245
-1193.783952,24,53273.598342
-1191.983923,24,53274.930667
-1191.38998,24,53276.29713
-1191.206124,24,53277.661246
-1192.572701,24,53279.021286
-1192.68055,24,53280.482797
-1192.862262,24,53281.821189
-1191.718581,24,53284.066243
-1191.718581,24,53285.501588
-1191.718581,24,53286.902511
-1191.718581,24,53288.352674
-1191.718581,24,53289.711674
-1191.64314,24,53291.184072
-1191.9463,24,53292.598175
-1190.86668,24,53294.071106
-1192.547346,24,53295.639603
-1193.848701,24,53297.031763
-1192.23701,24,53298.442001
-1194.324143,24,53299.790843
-1189.573656,24,53301.14936
-1192.449334,24,53302.520259
-1191.623444,24,53303.870545
-1191.966613,24,53305.266825
-1191.489658,24,53306.589618
-1192.21349,24,53307.958059
-1190.479693,24,53309.357093
-1191.757155,24,53310.686399
-1191.719866,24,53312.147247
-1190.065417,24,53313.578152
-1194.20891,24,53315.299299
-1191.733851,24,53316.817452
-1191.152561,24,53318.225961
-1190.909392,24,53319.784062
-1191.936628,24,53321.278477
-1192.016152,24,53322.755788
-1190.330457,24,53324.108244
-1192.801609,24,53325.606986
-1191.549221,24,53326.987893
-1190.7298,24,53328.350919
-1191.724482,24,53329.780478
-1192.577524,24,53331.162598
-1192.739564,24,53332.543604
-1191.968181,24,53333.925221
-1192.257239,24,53335.264413
-1192.212202,24,53336.665306
-1191.03624,24,53338.027508
-1192.596548,24,53339.378973
-1191.219447,24,53340.785569
-1193.021333,24,53342.141797
-1193.061217,24,53343.525247
-1192.035469,24,53344.920232
-1190.004478,24,53346.25552
-1190.965952,24,53347.636918
-1191.718581,24,53349.887921
-1191.718581,24,53351.30182
-1191.718581,24,53352.783514
-1191.718581,24,53354.130409
-1191.718581,24,53355.514173
-1192.991528,24,53356.877535
-1189.536224,24,53358.269173
-1192.525172,24,53359.593079
-1192.6925,24,53360.964656
-1189.888147,24,53362.333324
-1192.962186,24,53363.69637
-1192.396476,24,53365.096484
-1192.070257,24,53366.464265
-1191.176492,24,53367.837921
-1189.733354,24,53369.35035
-1190.223939,24,53370.771274
-1194.590127,24,53372.216429
-1191.578465,24,53374.845812
-1191.723137,24,53376.214387
-1191.842725,24,53377.566256
-1191.678244,24,53378.95297
-1192.161674,24,53380.33614
-1191.680307,24,53381.674671
-1193.163888,24,53383.201437
-1192.072498,24,53384.584627
-1191.453627,24,53385.939889
-1191.586808,24,53387.321945
-1194.055347,24,53388.689305
-1191.847919,24,53390.057984
-1192.135173,24,53391.423199
-1193.959496,24,53392.809045
-1190.910493,24,53394.191347
-1192.936203,24,53395.556376
-1190.476743,24,53396.875872
-1192.976638,24,53398.238005
-1191.646265,24,53399.578832
-1191.078252,24,53400.971786
-1192.902282,24,53402.367956
-1189.735426,24,53403.697996
-1193.572424,24,53405.073471
-1191.723256,24,53406.433892
-1193.852091,24,53407.790542
-1191.429026,24,53409.169075
-1192.424436,24,53410.686046
-1190.567748,24,53412.108326
-1192.874784,24,53413.530088
-1191.689876,24,53415.758987
-1191.689876,24,53417.114571
-1191.689876,24,53418.488088
-1191.689876,24,53419.842826
-1191.689876,24,53421.172998
-1193.534946,24,53422.546806
-1191.275043,24,53423.907348
-1192.049526,24,53425.300364
-1190.924933,24,53426.682555
-1190.312216,24,53427.997185
-1191.36099,24,53429.378798
-1190.452159,24,53430.747278
-1191.25655,24,53432.153342
-1191.702399,24,53433.526497
-1191.510884,24,53434.936042
-1193.441372,24,53436.367489
-1190.683039,24,53437.727562
-1190.701137,24,53439.183622
-1189.691744,24,53440.549323
-1189.763441,24,53441.909256
-1192.009307,24,53443.261747
-1191.593623,24,53444.650584
-1192.78973,24,53446.024446
-1191.305102,24,53447.395307
-1191.558034,24,53448.772843
-1193.926239,24,53450.132195
-1192.452024,24,53451.497553
-1191.363231,24,53452.905923
-1191.279489,24,53454.266871
-1191.77072,24,53455.619768
-1191.169247,24,53456.978205
-1191.281118,24,53458.329596
-1190.728858,24,53459.692207
-1193.451886,24,53461.046923
-1192.299845,24,53462.430226
-1191.359725,24,53463.774556
-1192.522841,24,53465.180609
-1192.824693,24,53466.569214
-1191.329325,24,53468.048732
-1191.536719,24,53469.496784
-1192.382996,24,53470.873661
-1191.285633,24,53472.247481
-1192.59744,24,53473.722446
-1191.554172,24,53475.109301
-1190.556983,24,53476.452955
-1192.312475,24,53477.869141
-1191.689876,24,53480.103566
-1191.689876,24,53481.424212
-1191.689876,24,53482.776263
-1191.689876,24,53484.128939
-1191.689876,24,53485.45299
-1190.782976,24,53486.825966
-1193.056487,24,53488.245092
-1193.633311,24,53489.752211
-1193.145423,24,53491.225481
-1192.646968,24,53492.592363
-1192.214529,24,53493.985037
-1191.998702,24,53495.353944
-1190.551145,24,53496.822622
-1190.981857,24,53498.182504
-1193.769542,24,53499.565122
-1193.283333,24,53500.930875
-1192.263872,24,53502.308417
-1192.299719,24,53503.648605
-1194.475969,24,53505.025733
-1191.767536,24,53508.623411
-1191.767536,24,53509.948887
-1191.767536,24,53511.310504
-1191.767536,24,53512.810149
-1191.767536,24,53514.242307
-1191.767536,24,53515.613906
-1191.767536,24,53516.949889
-1191.767536,24,53518.327463
-1191.767536,24,53519.696431
-1191.767536,24,53521.026
